Row,Anon Student Id,Time,Duration (sec),Problem Name,Problem View,Step Name,Attempt At Step,Outcome,KC (Original),KC (LFASearchModel0),KC
4930,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 00:49:50,1,TRIANGLE_ABC,2,(HEIGHT QUESTION2),2,CORRECT,ALT:TRIANGLE-SIDE,Geometry,H
4931,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 00:49:59,9,TRIANGLE_ABC,2,(BASE QUESTION3),1,CORRECT,ALT:TRIANGLE-SIDE,Geometry,H
4932,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 00:50:09,0,TRIANGLE_HEIGHT,2,(HEIGHT QUESTION2),1,CORRECT,ALT:TRIANGLE-SIDE,Geometry,H
4933,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 00:54:42,0,TRIANGLE_BASE,2,(BASE QUESTION3),1,INCORRECT,ALT:TRIANGLE-SIDE,Geometry,H
4934,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 00:54:43,1,TRIANGLE_BASE,2,(BASE QUESTION3),2,CORRECT,ALT:TRIANGLE-SIDE,Geometry,H
4935,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 00:55:10,0,TRIANGLE_ABC,3,(AREA QUESTION1),1,CORRECT,ALT:TRIANGLE-AREA,Geometry,G
4936,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 00:55:16,6,TRIANGLE_ABC,3,(HEIGHT QUESTION2),1,CORRECT,ALT:TRIANGLE-SIDE,Geometry,H
4937,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 00:56:11,55,TRIANGLE_ABC,3,(BASE QUESTION3),1,CORRECT,ALT:TRIANGLE-SIDE,Geometry,H
4938,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 00:56:30,0,PENTAGON,3,(AREA QUESTION1),1,CORRECT,ALT:PENTAGON-AREA,Geometry*pentagon-area,I
4939,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 00:57:03,33,PENTAGON,3,(APOTHEM QUESTION2),1,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area,J
4940,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 00:57:23,20,PENTAGON,3,(SIDE QUESTION3),1,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area,J
4941,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 00:57:45,0,PENTAGON_ABCDE,4,(AREA QUESTION1),1,CORRECT,ALT:PENTAGON-AREA,Geometry*pentagon-area,I
4942,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 00:58:02,17,PENTAGON_ABCDE,4,(APOTHEM QUESTION2),1,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area,J
4943,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 00:58:26,24,PENTAGON_ABCDE,4,(SIDE QUESTION3),1,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area,J
4944,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 00:58:52,0,PENTAGON,4,(AREA QUESTION1),1,CORRECT,ALT:PENTAGON-AREA,Geometry*pentagon-area,I
4945,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 00:59:41,49,PENTAGON,4,(APOTHEM QUESTION2),1,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area,J
4946,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:00:00,19,PENTAGON,4,(SIDE QUESTION3),1,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area,J
4947,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:00:26,0,CIRCLE_O,1,(RADIUS QUESTION1),1,CORRECT,ALT:CIRCLE-RADIUS,Geometry,L
4948,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:00:29,3,CIRCLE_O,1,(AREA QUESTION1),1,INCORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
4949,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:00:30,1,CIRCLE_O,1,(AREA QUESTION1),2,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
4950,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:00:55,25,CIRCLE_O,1,(DIAMETER QUESTION2),1,CORRECT,ALT:CIRCLE-DIAMETER,Geometry,O
4951,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:01:12,17,CIRCLE_O,1,(AREA QUESTION2),1,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
4952,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:01:29,17,CIRCLE_O,1,(RADIUS QUESTION3),1,CORRECT,ALT:CIRCLE-RADIUS,Geometry*circle-area,L
4953,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:01:58,29,CIRCLE_O,1,(DIAMETER QUESTION3),1,CORRECT,ALT:CIRCLE-DIAMETER,Geometry*circle-diam-from-subgoal,O
4954,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:02:04,6,CIRCLE_O,1,(CIRCUMFERENCE QUESTION1),1,CORRECT,ALT:CIRCLE-CIRCUMFERENCE,Geometry,N
4955,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:02:10,6,CIRCLE_O,1,(CIRCUMFERENCE QUESTION2),1,CORRECT,ALT:CIRCLE-CIRCUMFERENCE,Geometry,N
4956,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:02:35,25,CIRCLE_O,1,(CIRCUMFERENCE QUESTION3),1,CORRECT,ALT:CIRCLE-CIRCUMFERENCE,Geometry,N
4957,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:02:46,11,CIRCLE_O,1,(RADIUS QUESTION4),1,CORRECT,ALT:CIRCLE-RADIUS,Geometry*circle-diam-from-subgoal,L
4958,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:03:28,42,CIRCLE_O,1,(AREA QUESTION4),1,INCORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
4959,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:03:29,1,CIRCLE_O,1,(AREA QUESTION4),2,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
4960,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:03:54,25,CIRCLE_O,1,(DIAMETER QUESTION4),1,CORRECT,ALT:CIRCLE-DIAMETER,Geometry,O
4961,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:04:01,0,LAWN_SPRINKLER,1,(AREA QUESTION1),1,INCORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
4962,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:04:02,1,LAWN_SPRINKLER,1,(AREA QUESTION1),2,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
4963,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:04:29,0,COVERING_POOL,1,(RADIUS QUESTION1),1,CORRECT,ALT:CIRCLE-RADIUS,Geometry*circle-area,L
4964,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:05:03,34,COVERING_POOL,1,(DIAMETER QUESTION1),1,CORRECT,ALT:CIRCLE-DIAMETER,Geometry*circle-diam-from-subgoal,O
4965,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:05:09,0,DOG_ON_A_ROPE,1,(AREA QUESTION1),1,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
4966,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:05:40,31,DOG_ON_A_ROPE,1,(CIRCUMFERENCE QUESTION1),1,CORRECT,ALT:CIRCLE-CIRCUMFERENCE,Geometry,N
4967,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:05:52,0,LAWN_SPRINKLER_2,1,(TOTAL-LAWN-AREA QUESTION1),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
4968,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:06:04,12,LAWN_SPRINKLER_2,1,(WATERED-LAWN-AREA QUESTION1),1,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
4969,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:06:06,2,LAWN_SPRINKLER_2,1,(UNWATERED-LAWN-AREA QUESTION1),1,INCORRECT,ALT:COMPOSE-BY-ADDITION,Geometry,C
4970,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:06:07,1,LAWN_SPRINKLER_2,1,(UNWATERED-LAWN-AREA QUESTION1),2,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry,C
4971,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:06:17,0,CIRCLE_DIAMETER,1,(RADIUS QUESTION1),1,CORRECT,ALT:CIRCLE-RADIUS,Geometry,L
4972,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:06:21,4,CIRCLE_DIAMETER,1,(AREA QUESTION1),1,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
4973,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:06:32,11,CIRCLE_DIAMETER,1,(CIRCUMFERENCE QUESTION1),1,CORRECT,ALT:CIRCLE-CIRCUMFERENCE,Geometry,N
4974,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:06:39,0,LAWN_SPRINKLER,2,(AREA QUESTION1),1,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
4975,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:06:56,0,CIRCLE_RADIUS,1,(DIAMETER QUESTION2),1,CORRECT,ALT:CIRCLE-DIAMETER,Geometry,O
4976,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:07:02,6,CIRCLE_RADIUS,1,(AREA QUESTION2),1,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
4977,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:07:20,18,CIRCLE_RADIUS,1,(CIRCUMFERENCE QUESTION2),1,CORRECT,ALT:CIRCLE-CIRCUMFERENCE,Geometry,N
4978,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:07:28,0,TROGS,1,(SQUARE-AREA QUESTION1),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
4979,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:07:36,8,TROGS,1,(SQUARE-AREA QUESTION2),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
4980,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:07:38,2,TROGS,1,(SQUARE-AREA QUESTION3),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
4981,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:07:40,2,TROGS,1,(TROG-HEIGHT QUESTION1),1,INCORRECT,ALT:TRIANGLE-SIDE,Geometry*equi-tri-height?,H
4982,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:07:41,1,TROGS,1,(TROG-HEIGHT QUESTION1),2,CORRECT,ALT:TRIANGLE-SIDE,Geometry*equi-tri-height?,H
4983,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:07:59,18,TROGS,1,(TROG-HEIGHT QUESTION2),1,CORRECT,ALT:TRIANGLE-SIDE,Geometry*equi-tri-height?,H
4984,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:08:32,33,TROGS,1,(TROG-HEIGHT QUESTION3),1,CORRECT,ALT:TRIANGLE-SIDE,Geometry*equi-tri-height?,H
4985,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:08:46,14,TROGS,1,(TROG-AREA QUESTION1),1,CORRECT,ALT:TRIANGLE-AREA,Geometry,G
4986,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:09:13,27,TROGS,1,(TROG-AREA QUESTION2),1,CORRECT,ALT:TRIANGLE-AREA,Geometry,G
4987,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:09:35,22,TROGS,1,(TROG-AREA QUESTION3),1,CORRECT,ALT:TRIANGLE-AREA,Geometry,G
4988,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:09:56,21,TROGS,1,(SCRAP-METAL-AREA QUESTION1),1,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry,C
4989,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:10:16,20,TROGS,1,(SCRAP-METAL-AREA QUESTION2),1,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*Subtract,C
4990,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:10:37,21,TROGS,1,(SCRAP-METAL-AREA QUESTION3),1,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*Subtract,C
4991,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:10:50,0,WATERING_VEGGIES,1,(WATERED-AREA QUESTION1),1,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
4992,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:12:31,101,WATERING_VEGGIES,1,(TOTAL-GARDEN QUESTION1),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
4993,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:12:45,14,WATERING_VEGGIES,1,(UNWATERED-AREA QUESTION1),1,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry,C
4994,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:13:01,0,POGS,1,(SCRAP-METAL-AREA QUESTION1),1,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*decomp-trap,C
4995,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:14:36,95,POGS,1,(SCRAP-METAL-AREA QUESTION2),1,INCORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*Subtract,C
4996,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:14:37,1,POGS,1,(SCRAP-METAL-AREA QUESTION2),2,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*Subtract,C
4997,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:15:28,51,POGS,1,(SCRAP-METAL-AREA QUESTION3),1,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*Subtract,C
4998,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:16:01,0,ONE_CIRCLE_IN_CIRCLE,1,(CIRCLE-AREA_C QUESTION1),1,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
4999,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:16:18,17,ONE_CIRCLE_IN_CIRCLE,1,(CIRCLE-AREA_A QUESTION1),1,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry,C
5000,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:16:51,0,ONE_CIRCLE_IN_SQUARE,1,(SHADED-AREA QUESTION1),1,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*decomp-trap,C
5001,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:17:58,0,TWO_CIRCLES_IN_CIRCLE,1,(CIRCLE-AREA_O QUESTION1),1,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
5002,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:18:14,16,TWO_CIRCLES_IN_CIRCLE,1,(CIRCLE-AREA_S QUESTION1),1,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
5003,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:18:30,16,TWO_CIRCLES_IN_CIRCLE,1,(CIRCLE-RADIUS_AB QUESTION1),1,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*decomp-trap,C
5004,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:19:22,52,TWO_CIRCLES_IN_CIRCLE,1,(CIRCLE-AREA_A QUESTION1),1,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA,M
5005,Stu_af7a158cb1b057f55938060f23177adf,1996-02-01 01:19:30,8,TWO_CIRCLES_IN_CIRCLE,1,(SHADED-AREA QUESTION1),1,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*decomp-trap,C
5006,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:00:21,0,RECTANGLE_ABCD,1,(AREA QUESTION1),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5007,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:00:25,4,RECTANGLE_ABCD,1,(HEIGHT QUESTION2),1,CORRECT,ALT:PARALLELOGRAM-SIDE,Geometry*parallelogram-area,B
5008,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:00:32,7,RECTANGLE_ABCD,1,(BASE QUESTION3),1,CORRECT,ALT:PARALLELOGRAM-SIDE,Geometry*parallelogram-area,B
5009,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:00:39,0,BUILDING_A_SIDEWALK,1,(POOL-AREA QUESTION1),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5010,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:00:46,7,BUILDING_A_SIDEWALK,1,(LARGE-RECTANGLE-AREA QUESTION1),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5011,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:00:49,3,BUILDING_A_SIDEWALK,1,(POOL-AREA QUESTION2),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5012,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:00:52,3,BUILDING_A_SIDEWALK,1,(LARGE-RECTANGLE-AREA QUESTION2),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5013,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:00:55,3,BUILDING_A_SIDEWALK,1,(POOL-AREA QUESTION3),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5014,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:00:57,2,BUILDING_A_SIDEWALK,1,(LARGE-RECTANGLE-AREA QUESTION3),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5015,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:01:03,6,BUILDING_A_SIDEWALK,1,(SIDEWALK-AREA QUESTION1),1,INCORRECT,ALT:COMPOSE-BY-ADDITION,Geometry,C
5016,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:01:04,1,BUILDING_A_SIDEWALK,1,(SIDEWALK-AREA QUESTION1),2,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry,C
5017,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:01:17,13,BUILDING_A_SIDEWALK,1,(SIDEWALK-AREA QUESTION2),1,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*Subtract,C
5018,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:01:24,7,BUILDING_A_SIDEWALK,1,(SIDEWALK-AREA QUESTION3),1,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*Subtract,C
5019,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:01:29,0,PARALLELOGRAM_ABDE,1,(AREA QUESTION1),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5020,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:01:33,4,PARALLELOGRAM_ABDE,1,(HEIGHT QUESTION2),1,INCORRECT,ALT:PARALLELOGRAM-SIDE,Geometry*parallelogram-area,B
5021,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:01:34,1,PARALLELOGRAM_ABDE,1,(HEIGHT QUESTION2),2,CORRECT,ALT:PARALLELOGRAM-SIDE,Geometry*parallelogram-area,B
5022,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:01:42,8,PARALLELOGRAM_ABDE,1,(BASE QUESTION3),1,CORRECT,ALT:PARALLELOGRAM-SIDE,Geometry*parallelogram-area,B
5023,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:01:48,0,SQUARE_ABCD,1,(AREA QUESTION1),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5024,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:01:51,3,SQUARE_ABCD,1,(HEIGHT QUESTION2),1,CORRECT,ALT:PARALLELOGRAM-SIDE,Geometry*parallelogram-area,B
5025,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:01:55,4,SQUARE_ABCD,1,(BASE QUESTION3),1,CORRECT,ALT:PARALLELOGRAM-SIDE,Geometry*parallelogram-area,B
5026,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:02:00,0,PAINTING_THE_WALL,1,(WALL-AREA QUESTION1),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5027,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:02:10,10,PAINTING_THE_WALL,1,(DOOR-AREA QUESTION1),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5028,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:02:14,4,PAINTING_THE_WALL,1,(WALL-AREA QUESTION2),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5029,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:02:15,1,PAINTING_THE_WALL,1,(DOOR-AREA QUESTION2),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5030,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:02:20,5,PAINTING_THE_WALL,1,(WALL-AREA QUESTION3),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5031,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:02:26,6,PAINTING_THE_WALL,1,(DOOR-AREA QUESTION3),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5032,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:02:31,5,PAINTING_THE_WALL,1,(PAINTED-AREA QUESTION1),1,INCORRECT,ALT:COMPOSE-BY-ADDITION,Geometry,C
5033,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:02:32,1,PAINTING_THE_WALL,1,(PAINTED-AREA QUESTION1),2,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry,C
5034,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:02:53,21,PAINTING_THE_WALL,1,(PAINTED-AREA QUESTION3),1,INCORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*Subtract,C
5035,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:02:54,1,PAINTING_THE_WALL,1,(PAINTED-AREA QUESTION3),2,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*Subtract,C
5036,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:03:23,29,PAINTING_THE_WALL,1,(PAINTED-AREA QUESTION2),1,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*Subtract,C
5037,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:03:29,6,PAINTING_THE_WALL,1,(WALL-AREA QUESTION1),2,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5038,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:03:32,3,PAINTING_THE_WALL,1,(DOOR-AREA QUESTION1),2,INCORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5039,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:03:33,1,PAINTING_THE_WALL,1,(DOOR-AREA QUESTION1),3,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5040,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:03:44,11,PAINTING_THE_WALL,1,(PAINTED-AREA QUESTION1),3,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry,C
5041,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:03:50,6,PAINTING_THE_WALL,1,(WALL-AREA QUESTION2),2,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5042,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:03:55,5,PAINTING_THE_WALL,1,(DOOR-AREA QUESTION2),2,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5043,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:04:04,9,PAINTING_THE_WALL,1,(PAINTED-AREA QUESTION2),2,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*Subtract,C
5044,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:04:12,8,PAINTING_THE_WALL,1,(WALL-AREA QUESTION3),2,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5045,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:04:17,5,PAINTING_THE_WALL,1,(DOOR-AREA QUESTION3),2,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5046,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:04:20,3,PAINTING_THE_WALL,1,(PAINTED-AREA QUESTION3),3,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*Subtract,C
5047,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:04:27,0,BUILDING_A_SIDEWALK,2,(POOL-AREA QUESTION1),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5048,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:04:29,2,BUILDING_A_SIDEWALK,2,(LARGE-RECTANGLE-AREA QUESTION1),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5049,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:04:32,3,BUILDING_A_SIDEWALK,2,(POOL-AREA QUESTION2),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5050,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:04:35,3,BUILDING_A_SIDEWALK,2,(LARGE-RECTANGLE-AREA QUESTION2),1,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area,A
5051,Stu_b2101f1f0d7281a5e6d31cc9c4d8ceee,1996-02-01 00:04:38,3,BUILDING_A_SIDEWALK,2,(SIDEWALK-AREA QUESTION2),1,INCORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*Subtract,C
